year,mileage,model_name,model_brand_name,transmission,fuelType,sellingCondition,bodyType,mileageUnit,interiorColor,engineType,gradeScore,isFirstOwner
2013,78680,highlander,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),5.0,true
2007,160504,rx 350,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2011,89661,cx-9,mazda,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2013,87401,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2014,53245,venza,toyota,automatic,petrol,foreign,sedan,km,off-white,6-cylinder(v6),4.900000095367432,true
2005,164534,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2010,89323,4-runner,toyota,automatic,petrol,foreign,suv,km,ash,6-cylinder(i6),5.0,true
2014,181565,rav 4,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),5.0,true
2010,98382,venza,toyota,automatic,petrol,foreign,suv,km,other,6-cylinder(i6),4.699999809265137,true
2011,190404,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,yellow,6-cylinder(v6),5.0,true
2007,156225,rav 4,toyota,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),5.0,true
2008,225737,sienna,toyota,automatic,petrol,foreign,suv,km,other,6-cylinder(i6),5.0,true
2008,180349,sienna,toyota,automatic,petrol,foreign,suv,km,other,6-cylinder(v6),4.699999809265137,true
2015,69074,rogue,nissan,automatic,petrol,foreign,suv,km,black,5-cylinder(i5),5.0,true
2015,37524,e 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2010,240403,e 350,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),5.0,true
2009,83434,rx 350,lexus,automatic,petrol,foreign,suv,km,biege,6-cylinder(v6),4.599999904632568,true
2013,121113,rx 350,lexus,automatic,petrol,foreign,suv,km,silver,6-cylinder(v6),4.800000190734863,true
2011,135414,edge,ford,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2010,113010,rx 350,lexus,automatic,petrol,foreign,suv,km,silver,6-cylinder(v6),4.800000190734863,true
2007,101968,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.5,true
2005,224760,mdx,acura,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.400000095367432,true
2009,120004,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.900000095367432,true
2009,135064,matrix,toyota,automatic,petrol,foreign,hatchback,km,black,4-cylinder(i4),4.900000095367432,true
2007,72267,camry,toyota,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.599999904632568,true
2018,124,avensis,toyota,automatic,petrol,new,sedan,km,black,4-cylinder(i4),5.0,true
2009,197356,pilot,honda,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.599999904632568,true
2012,92666,tacoma,toyota,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),4.900000095367432,true
2008,8693,sienna,toyota,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),4.800000190734863,true
2019,63548,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.800000190734863,true
2012,86656,sonata,hyundai,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2011,101001,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2015,118354,rav 4,toyota,automatic,petrol,foreign,suv,km,black & grey,4-cylinder(i4),4.800000190734863,true
2006,178757,gs 300,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.400000095367432,true
2007,243091,fx,infiniti,automatic,petrol,foreign,suv,km,black & brown,8-cylinder(v8),4.900000095367432,true
2012,201520,ct 200h,lexus,automatic,petrol,foreign,hatchback,km,brown,4-cylinder(i4),4.800000190734863,true
2017,35751,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2014,81011,sonata,hyundai,automatic,petrol,foreign,suv,km,blue,4-cylinder(i4),4.900000095367432,true
2010,86241,tundra,toyota,automatic,petrol,foreign,pickup,km,black,8-cylinder(i8),4.900000095367432,true
2010,66064,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2016,33450,es 350,lexus,automatic,petrol,foreign,sedan,km,brown,6-cylinder(v6),5.0,true
2015,25044,sentra,nissan,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.599999904632568,true
2011,104001,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2007,78453,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),5.0,true
2014,138235,venza,toyota,automatic,petrol,foreign,hatchback,km,biege,4-cylinder(i4),4.599999904632568,true
2010,87998,corolla,toyota,automatic,petrol,local,sedan,km,grey,4-cylinder(i4),4.599999904632568,true
2000,104376,hiace,toyota,automatic,petrol,foreign,bus,km,grey,4-cylinder(i4),4.900000095367432,true
2005,114200,tacoma,toyota,automatic,petrol,foreign,pickup,km,grey,6-cylinder(v6),5.0,true
2006,283444,hiace,toyota,automatic,petrol,local,bus,km,grey,4-cylinder(i4),4.599999904632568,true
2012,83716,hilux,toyota,automatic,petrol,local,pickup,km,grey,4-cylinder(i4),4.5,true
2014,21588,es 350,lexus,automatic,petrol,foreign,sedan,km,biege,6-cylinder(i6),4.699999809265137,true
2000,205234,hiace,toyota,automatic,petrol,foreign,bus,km,grey,4-cylinder(i4),4.900000095367432,true
2000,280235,hiace,toyota,automatic,petrol,foreign,bus,km,grey,4-cylinder(i4),4.900000095367432,true
2007,170892,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2006,65248,is 250,lexus,automatic,petrol,foreign,sedan,km,maroon,6-cylinder(v6),4.699999809265137,true
2008,73381,sentra,nissan,automatic,petrol,local,sedan,km,grey,4-cylinder(i4),5.0,true
2009,112238,tacoma,toyota,automatic,petrol,foreign,pickup,km,grey,6-cylinder(v6),4.699999809265137,true
2009,71430,matrix,toyota,automatic,petrol,local,hatchback,km,grey,4-cylinder(i4),4.699999809265137,true
2014,60221,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.599999904632568,true
2006,86600,is 250,lexus,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.699999809265137,true
2007,127487,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,silver,6-cylinder(v6),4.699999809265137,true
2011,70436,es 350,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2009,184826,es 350,lexus,automatic,petrol,foreign,sedan,km,silver,6-cylinder(i6),4.5,true
2013,67615,sonata,hyundai,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.599999904632568,true
2010,207449,is 250,lexus,automatic,petrol,foreign,convertible,km,black,6-cylinder(i6),4.900000095367432,true
2009,105247,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2012,102127,c 250,mercedes-benz,automatic,petrol,foreign,sedan,km,grey,6-cylinder(i6),5.0,true
2008,98736,accord,honda,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2006,243059,sienna,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2006,202126,matrix,toyota,automatic,petrol,foreign,hatchback,km,black,4-cylinder(i4),4.5,true
2011,87217,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2008,158373,elantra,hyundai,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2009,147055,venza,toyota,automatic,petrol,foreign,suv,km,cream,4-cylinder(i4),4.800000190734863,true
2012,139997,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2009,14958,venza,toyota,automatic,petrol,foreign,suv,km,cream,4-cylinder(i4),5.0,true
2006,99883,rx 330,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2009,95144,accord,honda,automatic,petrol,foreign,sedan,km,yellow,4-cylinder(i4),4.699999809265137,true
2009,94372,sienna,toyota,automatic,petrol,foreign,suv,km,other,6-cylinder(v6),4.599999904632568,true
2008,89361,gs 350,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.900000095367432,true
2008,267731,sienna,toyota,automatic,petrol,foreign,suv,km,yellow,6-cylinder(v6),4.699999809265137,true
2018,17403,rav 4,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2005,183616,4-runner,toyota,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.599999904632568,true
2010,171062,camry,toyota,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.599999904632568,true
2010,108771,crosstour,honda,automatic,petrol,foreign,hatchback,km,cream,6-cylinder(v6),4.800000190734863,true
2005,217869,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2003,140579,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2005,188952,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2008,129220,rav 4,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2015,89232,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2012,87672,venza,toyota,automatic,petrol,foreign,suv,km,ivory,6-cylinder(v6),4.699999809265137,true
2011,148788,venza,toyota,automatic,petrol,foreign,hatchback,km,ivory,4-cylinder(i4),4.900000095367432,true
2015,174689,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.699999809265137,true
2009,264219,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,cream,8-cylinder(v8),4.699999809265137,true
2004,105554,4-runner,toyota,automatic,petrol,local,suv,km,grey,6-cylinder(v6),4.400000095367432,true
2010,92996,q5,audi,automatic,petrol,foreign,suv,km,maroon,6-cylinder(v6),4.699999809265137,true
2013,85575,gl 450,mercedes-benz,automatic,diesel,foreign,suv,km,biege,8-cylinder(v8),4.800000190734863,true
2002,61777,highlander,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.699999809265137,true
2006,138895,corolla,toyota,manual,petrol,foreign,sedan,km,blue,4-cylinder(i4),4.800000190734863,true
2006,191275,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2011,139375,sonata,hyundai,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.699999809265137,true
2016,158866,sonata,hyundai,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.800000190734863,true
2008,89662,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2010,85456,venza,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2010,147211,venza,toyota,automatic,petrol,local,suv,km,yellow,4-cylinder(i4),4.800000190734863,true
2012,119174,soul,kia,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2013,100379,edge,ford,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2003,206514,accord,honda,automatic,petrol,local,sedan,km,black,6-cylinder(v6),4.599999904632568,true
2007,212665,es 350,lexus,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.800000190734863,true
2005,223482,corolla,toyota,automatic,petrol,local,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2014,53432,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2016,42691,corolla,toyota,automatic,petrol,foreign,sedan,km,silver,4-cylinder(i4),4.900000095367432,true
2016,57216,rav 4,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2011,59077,crosstour,honda,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2007,173151,mdx,acura,automatic,petrol,foreign,suv,km,ash,6-cylinder(i6),5.0,true
2010,174001,es 350,lexus,automatic,petrol,foreign,sedan,km,cream,6-cylinder(i6),5.0,true
2007,252898,sienna,toyota,automatic,petrol,foreign,minivan,km,biege,6-cylinder(v6),4.699999809265137,true
2002,67853,es 300,lexus,automatic,petrol,foreign,sedan,km,gold,6-cylinder(i6),4.900000095367432,true
2005,115335,es 330,lexus,automatic,petrol,foreign,sedan,km,silver,6-cylinder(i6),4.900000095367432,true
2010,183935,camry,toyota,automatic,petrol,foreign,sedan,km,silver,6-cylinder(i6),4.900000095367432,true
2009,192391,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,blue & grey,6-cylinder(v6),4.900000095367432,true
2012,83205,sienna,toyota,automatic,petrol,foreign,suv,km,gold,6-cylinder(i6),4.900000095367432,true
2012,22314,sonata,hyundai,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),4.900000095367432,true
2009,100000,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2014,58635,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2013,85932,highlander,toyota,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2009,144892,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2017,149015,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.800000190734863,true
2012,68640,venza,toyota,automatic,petrol,local,suv,km,silver,6-cylinder(v6),4.800000190734863,true
2018,55708,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.800000190734863,true
2008,143132,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2004,118213,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.599999904632568,true
2019,17702,corolla,toyota,automatic,petrol,foreign,hatchback,km,black,4-cylinder(i4),4.900000095367432,true
2014,71522,venza,toyota,automatic,petrol,foreign,crossover,km,black,6-cylinder(v6),4.900000095367432,true
2011,138833,sienna,toyota,automatic,petrol,foreign,minivan,km,biege,6-cylinder(v6),4.699999809265137,true
2009,108242,rogue,nissan,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.599999904632568,true
2006,75298,range rover sport,land rover,automatic,petrol,local,suv,km,gold,8-cylinder(v8),4.900000095367432,true
2008,55970,gx 470,lexus,automatic,petrol,foreign,suv,km,red,8-cylinder(v8),5.0,true
2011,72346,sonata,hyundai,automatic,petrol,foreign,sedan,km,biege,4-cylinder(i4),4.400000095367432,true
2012,74252,es 350,lexus,automatic,petrol,foreign,sedan,km,off-white,6-cylinder(v6),5.0,true
2014,112974,nv3500,nissan,automatic,diesel,foreign,bus,km,biege,8-cylinder(v8),4.800000190734863,true
2002,24350,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2006,129069,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2008,220658,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2006,92590,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2010,68441,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2000,104951,hiace,toyota,automatic,petrol,foreign,bus,km,grey,4-cylinder(i4),5.0,true
2012,136760,hse lr4,range rover,automatic,petrol,foreign,suv,km,off-white,8-cylinder(v8),4.900000095367432,true
2013,134649,camry,toyota,automatic,petrol,foreign,sedan,km,biege,4-cylinder(i4),4.900000095367432,true
2015,65203,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2008,71801,sebring,chrysler,automatic,petrol,foreign,convertible,km,grey,4-cylinder(i4),4.400000095367432,true
2010,108138,venza,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2009,87474,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2008,209942,camry,toyota,automatic,petrol,local,sedan,km,grey,4-cylinder(i4),4.400000095367432,true
2011,70801,range rover,land rover,automatic,petrol,local,suv,km,brown,8-cylinder(v8),4.800000190734863,true
2011,169893,edge,ford,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),5.0,true
2010,178607,camry,toyota,automatic,petrol,foreign,sedan,km,red,4-cylinder(i4),5.0,true
2005,90246,corolla,toyota,automatic,petrol,foreign,sedan,km,red,4-cylinder(i4),5.0,true
2000,143916,hiace,toyota,automatic,diesel,local,bus,km,black,4-cylinder(i4),4.599999904632568,true
2000,128439,hiace,toyota,automatic,diesel,local,bus,km,grey,4-cylinder(i4),4.599999904632568,true
2000,247330,hilux,toyota,automatic,diesel,local,pickup,km,grey,4-cylinder(i4),4.599999904632568,true
2008,169414,sonata,hyundai,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2017,41478,camry,toyota,automatic,petrol,foreign,sedan,km,yellow,4-cylinder(i4),4.400000095367432,true
2008,98838,5,mazda,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.900000095367432,true
2011,54574,venza,toyota,automatic,petrol,local,minivan,km,black & orange,6-cylinder(v6),4.599999904632568,true
2007,77545,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.400000095367432,true
2013,101915,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.699999809265137,true
2012,65176,hilux,toyota,automatic,petrol,local,pickup,km,grey,4-cylinder(i4),4.900000095367432,true
2004,61274,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.800000190734863,true
2013,55601,rav 4,toyota,automatic,petrol,local,suv,km,yellow,4-cylinder(i4),4.900000095367432,true
2010,159032,is 250,lexus,automatic,petrol,foreign,sedan,km,ivory,4-cylinder(i4),4.599999904632568,true
2014,95435,rav 4,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.800000190734863,true
2006,97696,highlander,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.900000095367432,true
2008,148444,elantra,hyundai,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2007,93772,camry,toyota,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.699999809265137,true
2013,56249,crosstour,honda,automatic,petrol,foreign,hatchback,km,grey,6-cylinder(v6),4.800000190734863,true
2009,93600,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2018,62030,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2010,88962,4-runner,toyota,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2007,189385,avalon,toyota,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.800000190734863,true
2014,139827,camry,toyota,automatic,petrol,local,sedan,km,black,4-cylinder(i4),4.5,true
2018,9091,camry,toyota,automatic,petrol,foreign,sedan,km,biege,4-cylinder(i4),4.800000190734863,true
2013,130286,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,biege,6-cylinder(i6),4.800000190734863,true
2012,92750,sienna,toyota,automatic,petrol,foreign,suv,km,gold,6-cylinder(i6),4.900000095367432,true
2010,54128,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2008,68283,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2011,73924,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2010,153217,es 350,lexus,automatic,petrol,foreign,sedan,km,off-white,6-cylinder(v6),4.5,true
2009,67254,venza,toyota,automatic,petrol,local,suv,km,cream,4-cylinder(i4),4.800000190734863,true
2013,94486,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),4.900000095367432,true
2010,46971,highlander,toyota,automatic,petrol,foreign,suv,km,white,6-cylinder(i6),5.0,true
2012,38210,hilux,toyota,manual,petrol,local,pickup,km,grey,4-cylinder(i4),4.699999809265137,true
2012,36245,hilux,toyota,manual,petrol,local,pickup,km,grey,4-cylinder(i4),4.699999809265137,true
2005,172500,sienna,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.400000095367432,true
2014,87284,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
